,temperature,wind_mph,humid,score_dif
9764,40,11.0,76,3
9765,34,23.0,77,12
9766,33,16.0,84,7
9767,72,0.0,0,19
9768,71,17.0,74,34
9769,31,19.0,82,8
9770,48,6.0,82,7
9771,72,0.0,0,7
9772,54,5.0,56,37
9773,72,0.0,0,7
9774,72,0.0,0,17
9775,45,12.0,70,7
9776,72,0.0,0,15
9777,59,9.0,89,38
9778,42,12.0,88,21
9779,47,4.0,66,2
9780,72,0.0,0,11
9781,46,18.0,64,4
9782,44,22.0,78,17
9783,39,6.0,82,21
9784,72,0.0,0,3
9785,45,20.0,72,5
9786,31,26.0,80,28
9787,72,0.0,0,23
9788,72,0.0,0,5
9789,57,4.0,47,20
9790,49,12.0,67,3
9791,72,0.0,0,6
9792,37,5.0,83,6
9793,72,0.0,0,29
9794,49,7.0,85,13
9795,72,0.0,0,3
9796,30,6.0,67,13
9797,26,9.0,81,8
9798,24,14.0,48,3
9799,39,7.0,70,8
9800,72,8.0,85,8
9801,77,11.0,70,13
9802,43,6.0,70,21
9803,22,5.0,80,21
9804,72,0.0,0,14
9805,42,10.0,55,3
9806,33,8.0,49,2
9807,44,21.0,72,21
9808,55,8.0,91,11
9809,64,7.0,75,10
9810,29,7.0,79,22
9811,44,10.0,69,11
9812,46,9.0,53,4
9813,72,0.0,0,4
9814,-7,13.0,56,3
9815,29,15.0,41,9
9816,72,0.0,0,3
9817,79,10.0,61,9
9818,73,15.0,61,35
9819,63,8.0,70,21
9820,66,16.0,67,10
9821,73,8.0,60,7
9822,71,7.0,75,2
9823,72,0.0,0,16
9824,72,0.0,0,4
9825,60,8.0,82,24
9826,64,7.0,76,18
9827,72,0.0,0,13
9828,72,3.0,70,7
9829,74,16.0,72,7
9830,84,9.0,70,6
9831,60,12.0,79,27
9832,53,5.0,83,5
9833,64,14.0,77,15
9834,54,11.0,64,1
9835,83,8.0,73,15
9836,82,11.0,71,5
9837,72,0.0,0,28
9838,64,10.0,59,3
9839,78,20.0,76,4
9840,79,24.0,68,17
9841,84,9.0,71,4
9842,77,11.0,75,9
9843,72,0.0,0,21
9844,72,0.0,0,23
9845,72,0.0,0,3
9846,78,10.0,77,3
9847,72,9.0,46,4
9848,72,3.0,66,19
9849,55,6.0,87,24
9850,66,5.0,65,9
9851,62,16.0,77,18
9852,68,4.0,60,7
9853,63,2.0,67,18
9854,68,6.0,72,3
9855,60,8.0,84,1
9856,63,16.0,54,2
9857,61,7.0,68,25
9858,72,0.0,0,10
9859,67,6.0,56,3
9860,59,9.0,75,11
9861,72,0.0,0,2
9862,72,0.0,0,24
9863,67,6.0,65,19
9864,76,5.0,57,3
9865,72,0.0,0,14
9866,79,4.0,44,2
9867,72,0.0,0,17
9868,77,6.0,68,9
9869,61,10.0,78,10
9870,65,10.0,74,4
9871,74,8.0,50,13
9872,70,4.0,77,15
9873,72,5.0,70,14
9874,69,6.0,89,21
9875,68,8.0,65,8
9876,63,6.0,77,3
9877,62,14.0,72,9
9878,72,0.0,0,4
9879,59,9.0,69,38
9880,80,11.0,84,7
9881,76,11.0,64,5
9882,60,5.0,72,3
9883,66,3.0,67,34
9884,62,6.0,65,6
9885,78,16.0,46,9
9886,72,0.0,0,27
9887,72,0.0,0,24
9888,47,7.0,74,3
9889,61,14.0,44,3
9890,72,0.0,0,3
9891,65,3.0,59,2
9892,61,8.0,38,20
9893,72,0.0,0,28
9894,72,0.0,0,1
9895,72,0.0,0,2
9896,50,4.0,61,10
9897,72,0.0,0,31
9898,40,11.0,90,7
9899,61,16.0,32,14
9900,72,0.0,0,6
9901,63,7.0,60,12
9902,72,0.0,0,2
9903,80,9.0,74,24
9904,66,7.0,52,21
9905,70,12.0,60,10
9906,54,10.0,80,3
9907,51,14.0,43,3
9908,50,17.0,45,12
9909,50,14.0,68,20
9910,72,0.0,0,7
9911,57,15.0,66,24
9912,77,10.0,73,14
9913,43,4.0,60,9
9914,72,0.0,0,20
9915,50,6.0,51,28
9916,51,11.0,59,23
9917,50,14.0,62,7
9918,45,10.0,49,34
9919,58,17.0,63,4
9920,61,11.0,65,21
9921,52,7.0,72,19
9922,48,13.0,64,7
9923,78,6.0,84,9
9924,54,10.0,70,13
9925,61,19.0,69,7
9926,65,8.0,56,6
9927,72,0.0,0,8
9928,69,10.0,51,4
9929,55,14.0,89,5
9930,54,4.0,71,4
9931,72,0.0,0,29
9932,50,13.0,38,10
9933,54,12.0,82,19
9934,72,0.0,0,21
9935,61,13.0,85,24
9936,58,10.0,78,3
9937,46,5.0,79,10
9938,38,8.0,69,9
9939,72,0.0,0,3
9940,59,13.0,29,9
9941,72,0.0,0,7
9942,55,2.0,60,3
9943,54,10.0,74,4
9944,59,4.0,68,2
9945,47,12.0,49,21
9946,52,6.0,74,17
9947,56,6.0,66,4
9948,52,12.0,63,5
9949,64,16.0,72,1
9950,41,10.0,66,4
9951,56,17.0,75,11
9952,75,8.0,70,2
9953,72,0.0,0,28
9954,55,14.0,54,44
9955,56,12.0,69,10
9956,72,0.0,0,1
9957,72,0.0,0,24
9958,72,0.0,0,14
9959,36,14.0,74,7
9960,72,0.0,0,5
9961,43,8.0,61,3
9962,53,19.0,60,20
9963,48,2.0,87,6
9964,49,16.0,51,4
9965,60,13.0,53,6
9966,62,4.0,66,19
9967,36,17.0,76,1
9968,37,14.0,72,0
9969,52,12.0,59,10
9970,32,11.0,67,34
9971,70,12.0,59,2
9972,72,0.0,0,4
9973,46,9.0,54,9
9974,72,0.0,0,6
9975,39,12.0,61,10
9976,34,14.0,68,2
9977,32,14.0,67,17
9978,72,0.0,0,18
9979,72,0.0,0,24
9980,49,9.0,74,18
9981,60,4.0,81,3
9982,31,7.0,42,29
9983,43,5.0,79,3
9984,59,13.0,60,13
9985,41,12.0,33,21
9986,40,5.0,48,21
9987,72,0.0,0,8
9988,68,10.0,57,20
9989,24,7.0,66,10
9990,72,0.0,0,17
9991,39,12.0,68,23
9992,72,0.0,0,22
9993,72,0.0,0,37
9994,40,12.0,57,28
9995,57,6.0,46,25
9996,72,0.0,0,4
9997,56,4.0,74,7
9998,40,8.0,80,16
9999,59,6.0,87,6
10000,31,11.0,75,7
10001,68,13.0,81,3
10002,39,8.0,75,31
10003,36,11.0,69,23
10004,40,14.0,65,17
10005,34,10.0,76,4
10006,72,0.0,0,20
10007,30,9.0,83,4
10008,72,0.0,0,13
10009,61,6.0,72,27
10010,48,12.0,84,3
10011,24,20.0,66,7
10012,31,15.0,66,14
10013,72,0.0,0,24
10014,35,19.0,60,6
10015,51,6.0,83,10
10016,72,0.0,0,4
10017,50,10.0,47,7
10018,13,13.0,63,13
10019,6,10.0,71,3
10020,31,7.0,53,19
10021,72,0.0,0,32
10022,72,0.0,0,4
10023,72,0.0,0,13
10024,35,4.0,39,15
10025,24,8.0,69,3
10026,72,0.0,0,3
10027,34,6.0,64,4
10028,45,15.0,73,23
10029,43,18.0,54,7
10030,72,0.0,0,3
10031,74,16.0,58,5
10032,46,26.0,68,1
10033,72,0.0,0,1
10034,36,10.0,52,4
10035,39,5.0,59,20
10036,72,0.0,0,10
10037,56,9.0,78,4
10038,72,0.0,0,21
10039,70,27.0,56,12
10040,52,12.0,74,20
10041,67,2.0,78,7
10042,61,11.0,50,9
10043,36,13.0,61,17
10044,46,5.0,74,11
10045,26,18.0,80,10
10046,72,0.0,0,1
10047,72,0.0,0,35
10048,4,16.0,56,7
10049,34,12.0,69,7
10050,27,24.0,86,40
10051,21,21.0,75,14
10052,31,18.0,82,6
10053,11,16.0,62,7
10054,72,0.0,0,7
10055,68,7.0,84,17
10056,0,15.0,68,3
10057,50,3.0,82,3
10058,72,5.0,69,7
10059,59,16.0,72,20
10060,51,4.0,47,31
10061,56,17.0,82,38
10062,56,17.0,56,31
10063,72,0.0,0,13
10064,72,0.0,0,4
10065,72,0.0,0,23
10066,72,0.0,0,2
10067,72,0.0,0,7
10068,28,17.0,85,10
10069,49,18.0,68,10
10070,55,16.0,79,7
10071,51,32.0,67,13
10072,72,0.0,0,1
10073,72,0.0,0,6
10074,54,7.0,78,6
10075,72,0.0,0,12
10076,74,10.0,72,18
10077,53,12.0,68,3
10078,43,10.0,58,20
10079,29,15.0,80,12
10080,26,12.0,85,11
10081,26,11.0,79,9
10082,72,0.0,0,7
10083,53,4.0,53,4
10084,67,9.0,64,3
10085,72,0.0,0,17
10086,71,9.0,70,6
10087,72,0.0,0,4
10088,68,8.0,63,28
10089,73,7.0,59,28
10090,64,4.0,71,14
10091,72,0.0,0,12
10092,69,7.0,74,14
10093,67,5.0,69,6
10094,72,0.0,0,2
10095,72,0.0,0,18
10096,67,8.0,55,5
10097,82,9.0,82,13
10098,64,12.0,81,4
10099,68,11.0,56,1
10100,78,6.0,0,2
10101,64,9.0,66,3
10102,71,7.0,64,3
10103,65,5.0,60,2
10104,70,7.0,80,5
10105,64,12.0,76,13
10106,58,5.0,57,13
10107,65,7.0,52,7
10108,62,4.0,60,26
10109,72,0.0,0,8
10110,57,6.0,73,7
10111,68,15.0,33,21
10112,83,9.0,73,14
10113,74,9.0,86,3
10114,72,0.0,0,14
10115,85,9.0,72,4
10116,70,6.0,82,10
10117,60,11.0,87,20
10118,84,7.0,78,24
10119,64,8.0,85,7
10120,62,8.0,86,3
10121,72,0.0,0,3
10122,72,0.0,0,5
10123,65,9.0,88,20
10124,72,0.0,0,7
10125,58,14.0,84,16
10126,58,11.0,62,6
10127,65,8.0,87,31
10128,72,0.0,0,21
10129,70,6.0,61,20
10130,72,0.0,0,19
10131,78,14.0,0,14
10132,79,7.0,72,20
10133,72,0.0,0,23
10134,55,27.0,65,35
10135,62,5.0,89,6
10136,55,7.0,65,10
10137,64,9.0,54,3
10138,72,0.0,0,14
10139,52,6.0,63,11
10140,72,0.0,0,17
10141,51,11.0,76,24
10142,48,12.0,50,7
10143,54,12.0,72,3
10144,83,7.0,72,28
10145,72,0.0,0,7
10146,72,0.0,0,7
10147,65,8.0,67,3
10148,56,8.0,54,19
10149,54,12.0,76,35
10150,57,11.0,47,37
10151,72,0.0,0,8
10152,28,8.0,72,3
10153,72,0.0,0,28
10154,50,11.0,28,41
10155,38,10.0,64,6
10156,54,7.0,75,22
10157,46,13.0,57,3
10158,54,5.0,65,3
10159,86,12.0,67,4
10160,56,10.0,86,24
10161,58,14.0,61,7
10162,72,0.0,0,7
10163,61,9.0,84,4
10164,72,0.0,0,21
10165,72,0.0,0,2
10166,57,14.0,56,3
10167,44,20.0,80,59
10168,45,17.0,74,8
10169,41,6.0,60,11
10170,38,8.0,76,26
10171,46,17.0,73,3
10172,40,11.0,71,13
10173,66,8.0,75,11
10174,64,13.0,0,16
10175,46,5.0,68,35
10176,79,5.0,79,12
10177,72,0.0,0,36
10178,60,16.0,56,7
10179,61,6.0,76,38
10180,48,10.0,64,28
10181,55,12.0,76,30
10182,72,0.0,0,3
10183,55,8.0,64,11
10184,48,9.0,61,10
10185,56,17.0,73,28
10186,53,5.0,66,10
10187,61,7.0,0,21
10188,72,0.0,0,7
10189,40,7.0,70,12
10190,72,0.0,0,4
10191,72,0.0,0,13
10192,41,5.0,65,24
10193,54,7.0,78,23
10194,48,6.0,72,17
10195,58,13.0,59,5
10196,46,12.0,59,21
10197,56,12.0,70,23
10198,64,4.0,53,8
10199,72,0.0,0,8
10200,57,8.0,66,7
10201,59,8.0,53,10
10202,72,0.0,0,14
10203,53,11.0,55,10
10204,70,12.0,70,3
10205,72,0.0,0,3
10206,72,0.0,0,10
10207,56,7.0,76,20
10208,53,3.0,67,4
10209,44,11.0,84,12
10210,73,9.0,62,10
10211,55,6.0,58,1
10212,47,14.0,45,18
10213,57,14.0,67,4
10214,72,0.0,0,5
10215,72,0.0,0,1
10216,60,6.0,64,8
10217,72,0.0,0,11
10218,72,6.0,61,2
10219,50,5.0,70,6
10220,56,8.0,94,2
10221,60,2.0,71,9
10222,55,5.0,67,24
10223,54,4.0,73,6
10224,41,11.0,66,10
10225,59,7.0,71,10
10226,72,0.0,0,17
10227,48,14.0,72,16
10228,58,5.0,91,7
10229,45,7.0,79,4
10230,52,11.0,78,3
10231,38,10.0,54,29
10232,72,0.0,0,26
10233,44,8.0,85,6
10234,54,7.0,0,1
10235,47,11.0,69,17
10236,74,10.0,78,31
10237,50,10.0,65,3
10238,69,8.0,86,3
10239,49,8.0,76,3
10240,72,0.0,0,1
10241,45,6.0,77,2
10242,72,0.0,0,8
10243,72,0.0,0,3
10244,41,11.0,42,20
10245,72,0.0,0,22
10246,51,8.0,0,17
10247,45,4.0,59,3
10248,72,0.0,0,10
10249,72,0.0,0,3
10250,46,7.0,60,3
10251,40,8.0,75,17
10252,54,7.0,72,29
10253,61,13.0,32,17
10254,53,9.0,60,3
10255,72,0.0,0,8
10256,51,12.0,64,9
10257,72,0.0,0,26
10258,48,10.0,50,11
10259,72,0.0,0,21
10260,72,0.0,0,6
10261,35,12.0,57,3
10262,28,10.0,59,7
10263,30,10.0,62,8
10264,24,6.0,70,3
10265,72,0.0,0,27
10266,72,0.0,0,10
10267,35,4.0,72,10
10268,67,10.0,81,1
10269,37,17.0,64,7
10270,35,11.0,55,31
10271,25,5.0,68,10
10272,49,14.0,78,5
10273,72,0.0,0,13
10274,34,11.0,61,3
10275,25,9.0,62,13
10276,22,27.0,65,7
10277,73,5.0,88,23
10278,40,11.0,54,7
10279,48,10.0,84,40
10280,51,10.0,0,3
10281,72,0.0,0,27
10282,52,14.0,88,21
10283,72,0.0,0,3
10284,69,9.0,88,4
10285,39,9.0,95,6
10286,33,9.0,62,10
10287,72,0.0,0,20
10288,72,0.0,0,12
10289,35,4.0,71,45
10290,35,12.0,81,7
10291,52,6.0,87,15
10292,60,17.0,68,4
10293,72,0.0,0,7
10294,39,7.0,66,19
10295,26,6.0,58,7
10296,36,8.0,42,1
10297,28,17.0,66,14
10298,47,7.0,94,17
10299,35,9.0,76,3
10300,72,0.0,0,3
10301,24,8.0,77,1
10302,27,21.0,62,3
10303,28,12.0,68,24
10304,61,3.0,42,3
10305,31,11.0,82,7
10306,72,0.0,0,7
10307,33,10.0,54,33
10308,46,20.0,75,25
10309,33,7.0,66,14
10310,72,0.0,0,21
10311,35,8.0,57,3
10312,18,5.0,90,38
10313,72,0.0,0,3
10314,72,0.0,0,14
10315,34,11.0,61,7
10316,42,6.0,75,17
10317,46,18.0,88,28
10318,67,5.0,73,7
10319,50,6.0,91,14
10320,48,11.0,67,3
10321,72,0.0,0,28
10322,49,17.0,73,32
10323,23,16.0,78,6
10324,72,0.0,0,37
10325,44,8.0,91,4
10326,39,8.0,0,24
10327,54,8.0,50,6
10328,49,5.0,85,8
10329,72,0.0,0,22
10330,60,4.0,39,3
10331,72,0.0,0,7
10332,24,8.0,42,13
10333,31,6.0,72,20
10334,14,17.0,67,6
10335,72,0.0,0,26
10336,11,13.0,84,23
10337,20,27.0,60,37
10338,72,0.0,0,14
10339,42,9.0,50,10
10340,23,6.0,0,20
10341,19,9.0,82,10
10342,72,0.0,0,6
10343,17,15.0,37,19
10344,72,0.0,0,17
10345,72,0.0,0,31
10346,72,0.0,0,31
10347,58,4.0,68,3
10348,72,0.0,0,3
10349,72,0.0,0,13
10350,61,10.0,63,14
10351,65,9.0,67,6
10352,77,9.0,45,25
10353,62,7.0,81,5
10354,69,4.0,72,7
10355,75,1.0,45,5
10356,90,1.0,67,7
10357,66,2.0,85,6
10358,89,5.0,0,10
10359,87,6.0,78,3
10360,64,1.0,67,13
10361,78,1.0,75,7
10362,67,1.0,100,1
10363,74,3.0,0,24
10364,87,3.0,49,8
10365,72,6.0,60,2
10366,78,1.0,52,5
10367,91,9.0,4,17
10368,89,4.0,39,13
10369,81,6.0,36,14
10370,65,1.0,0,2
10371,76,8.0,63,25
10372,85,6.0,43,3
10373,58,4.0,51,27
10374,65,1.0,60,3
10375,70,3.0,48,19
10376,89,5.0,67,25
10377,90,7.0,62,25
10378,55,1.0,72,21
10379,83,9.0,77,8
10380,81,8.0,0,14
10381,85,6.0,12,14
10382,64,6.0,83,7
10383,67,8.0,86,13
10384,56,6.0,75,3
10385,63,1.0,57,5
10386,52,5.0,86,3
10387,51,1.0,66,24
10388,71,1.0,53,7
10389,52,8.0,61,2
10390,54,1.0,67,6
10391,59,1.0,52,14
10392,80,1.0,30,3
10393,72,8.0,67,31
10394,80,1.0,60,27
10395,78,6.0,0,24
10396,71,1.0,51,3
10397,81,2.0,32,3
10398,83,0.0,0,10
10399,62,1.0,52,10
10400,72,0.0,46,3
10401,67,6.0,40,14
10402,81,2.0,29,17
10403,72,1.0,56,9
10404,61,9.0,49,3
10405,53,1.0,72,8
10406,73,4.0,13,4
10407,81,9.0,48,25
10408,57,1.0,45,3
10409,78,3.0,0,4
10410,63,9.0,44,8
10411,66,1.0,45,14
10412,61,1.0,48,18
10413,70,7.0,46,3
10414,0,0.0,0,27
10415,80,1.0,84,1
10416,69,7.0,68,3
10417,70,5.0,52,3
10418,75,9.0,57,3
10419,84,9.0,62,1
10420,63,9.0,23,45
10421,58,4.0,96,4
10422,63,1.0,80,22
10423,67,1.0,65,3
10424,78,2.0,39,18
10425,84,2.0,0,6
10426,54,1.0,57,8
10427,51,1.0,60,3
10428,65,1.0,65,8
10429,57,1.0,41,9
10430,66,5.0,60,30
10431,47,1.0,0,13
10432,63,8.0,0,6
10433,50,7.0,33,31
10434,52,1.0,34,2
10435,43,3.0,62,38
10436,62,9.0,82,3
10437,50,1.0,38,16
10438,44,2.0,65,6
10439,74,5.0,50,3
10440,79,9.0,46,12
10441,46,1.0,77,6
10442,49,8.0,86,13
10443,44,2.0,57,14
10444,43,6.0,34,20
10445,73,7.0,57,15
10446,46,1.0,0,6
10447,60,8.0,45,13
10448,58,1.0,36,2
10449,70,5.0,50,7
10450,52,3.0,67,31
10451,75,8.0,77,16
10452,45,7.0,68,10
10453,57,9.0,62,32
10454,65,6.0,43,24
10455,54,2.0,65,21
10456,66,1.0,53,3
10457,46,1.0,37,3
10458,66,2.0,65,18
10459,0,0.0,0,4
10460,65,1.0,56,18
10461,55,5.0,69,21
10462,39,6.0,87,16
10463,48,3.0,37,7
10464,38,8.0,0,22
10465,45,1.0,23,3
10466,36,1.0,78,3
10467,45,1.0,57,5
10468,58,5.0,0,20
10469,47,5.0,44,4
10470,54,1.0,49,16
10471,43,6.0,43,4
10472,36,5.0,55,10
10473,33,1.0,51,24
10474,67,0.0,0,13
10475,67,5.0,39,15
10476,35,0.0,48,3
10477,32,1.0,68,4
10478,35,1.0,70,11
10479,26,1.0,60,18
10480,26,8.0,55,4
10481,72,9.0,53,4
10482,76,1.0,52,3
10483,25,1.0,0,3
10484,35,6.0,46,2
10485,54,1.0,86,7
10486,55,3.0,90,19
10487,43,5.0,96,1
10488,26,3.0,81,29
10489,53,8.0,83,4
10490,86,5.0,22,31
10491,44,1.0,94,21
10492,37,8.0,89,16
10493,36,6.0,95,7
10494,0,0.0,0,6
10495,56,7.0,69,27
10496,26,6.0,0,10
10497,34,1.0,40,6
10498,25,9.0,62,5
10499,33,6.0,58,7
10500,51,0.0,0,3
10501,36,4.0,56,14
10502,54,1.0,96,3
10503,42,6.0,57,7
10504,28,8.0,59,2
10505,67,1.0,74,3
10506,23,1.0,0,26
10507,27,1.0,70,24
10508,64,7.0,0,1
10509,38,0.0,64,3
10510,49,1.0,56,23
10511,29,1.0,62,14
10512,26,1.0,73,10
10513,19,7.0,77,20
10514,33,9.0,85,4
10515,25,5.0,74,28
10516,58,5.0,65,5
10517,69,2.0,47,7
10518,50,7.0,18,1
10519,22,1.0,69,31
10520,32,1.0,46,10
10521,37,7.0,79,3
10522,28,1.0,0,3
10523,25,1.0,51,32
10524,30,1.0,40,21
10525,42,4.0,22,5
10526,47,5.0,91,31
10527,48,5.0,78,31
10528,19,1.0,49,7
10529,51,7.0,73,6
10530,49,3.0,85,31
10531,40,1.0,66,1
10532,60,1.0,0,17
10533,15,7.0,0,1
10534,30,1.0,42,5
10535,26,1.0,53,23
10536,36,1.0,58,7
10537,24,4.0,55,11
10538,20,1.0,34,7
10539,17,1.0,44,5
10540,72,0.0,0,6
10541,68,5.0,67,8
10542,68,1.0,63,16
10543,87,5.0,38,14
10544,70,6.0,89,3
10545,74,7.0,52,7
10546,76,7.0,57,18
10547,84,4.0,0,27
10548,75,2.0,71,28
10549,75,0.0,65,34
10550,86,6.0,55,7
10551,87,5.0,52,2
10552,82,1.0,73,14
10553,75,6.0,29,3
10554,65,5.0,47,3
10555,70,3.0,60,3
10556,63,1.0,59,24
10557,87,1.0,59,10
10558,64,1.0,67,7
10559,80,4.0,0,17
10560,66,1.0,71,29
10561,65,9.0,0,8
10562,66,7.0,71,1
10563,76,1.0,54,13
10564,69,6.0,27,2
10565,60,6.0,72,12
10566,61,1.0,85,10
10567,70,5.0,72,1
10568,85,8.0,0,7
10569,71,2.0,61,5
10570,57,7.0,0,3
10571,67,8.0,68,3
10572,73,1.0,51,3
10573,89,9.0,94,3
10574,78,8.0,60,3
10575,76,5.0,79,13
10576,70,7.0,70,10
10577,75,4.0,87,6
10578,71,6.0,50,12
10579,67,1.0,37,26
10580,60,8.0,50,5
10581,54,2.0,78,1
10582,51,6.0,66,17
10583,48,2.0,0,18
10584,57,1.0,48,3
10585,65,7.0,40,5
10586,75,1.0,0,7
10587,71,5.0,40,13
10588,84,9.0,32,10
10589,68,1.0,50,3
10590,74,6.0,47,7
10591,70,3.0,53,21
10592,79,1.0,68,10
10593,82,9.0,40,9
10594,62,6.0,75,45
10595,52,6.0,45,5
10596,72,6.0,0,5
10597,81,4.0,42,11
10598,72,1.0,0,4
10599,71,8.0,60,7
10600,68,7.0,26,7
10601,72,1.0,29,15
10602,71,1.0,41,10
10603,56,1.0,48,29
10604,65,1.0,40,3
10605,57,2.0,41,21
10606,58,1.0,52,4
10607,62,1.0,37,18
10608,77,9.0,57,3
10609,56,7.0,53,3
10610,79,6.0,46,28
10611,58,0.0,46,6
10612,72,0.0,35,34
10613,62,1.0,54,6
10614,75,8.0,0,55
10615,62,0.0,56,13
10616,60,0.0,77,5
10617,67,5.0,68,10
10618,41,1.0,55,3
10619,56,5.0,31,35
10620,40,3.0,79,8
10621,42,5.0,64,27
10622,48,9.0,49,3
10623,62,0.0,35,17
10624,54,6.0,52,3
10625,68,4.0,0,10
10626,63,0.0,31,3
10627,56,6.0,48,8
10628,57,8.0,26,16
10629,78,1.0,0,18
10630,62,1.0,45,28
10631,57,1.0,0,24
10632,53,1.0,90,7
10633,68,1.0,39,7
10634,50,2.0,43,3
10635,70,1.0,0,11
10636,51,2.0,74,6
10637,69,5.0,27,7
10638,79,1.0,58,11
10639,67,1.0,23,7
10640,58,1.0,37,21
10641,60,1.0,40,4
10642,58,1.0,74,7
10643,69,2.0,44,24
10644,57,1.0,54,27
10645,62,2.0,60,7
10646,77,9.0,47,28
10647,62,2.0,0,14
10648,54,3.0,20,4
10649,80,1.0,79,27
10650,62,4.0,55,3
10651,55,1.0,72,16
10652,42,1.0,78,11
10653,67,7.0,59,7
10654,32,7.0,66,9
10655,58,1.0,66,7
10656,57,1.0,5,4
10657,53,5.0,32,10
10658,47,2.0,96,6
10659,84,0.0,12,3
10660,75,1.0,61,7
10661,59,6.0,76,5
10662,63,1.0,56,18
10663,60,1.0,63,4
10664,45,7.0,0,8
10665,57,7.0,98,3
10666,45,2.0,0,25
10667,72,2.0,0,7
10668,57,1.0,41,6
10669,53,2.0,48,26
10670,70,1.0,0,14
10671,59,1.0,28,28
10672,53,5.0,57,15
10673,79,1.0,46,19
10674,80,2.0,49,20
10675,52,9.0,67,3
10676,46,1.0,79,7
10677,67,6.0,81,24
10678,31,6.0,74,11
10679,50,7.0,22,3
10680,43,1.0,55,30
10681,34,4.0,47,1
10682,43,2.0,34,14
10683,41,7.0,44,5
10684,43,1.0,45,8
10685,37,5.0,35,27
10686,75,1.0,83,16
10687,40,0.0,33,7
10688,59,5.0,61,27
10689,66,3.0,78,16
10690,58,7.0,67,20
10691,31,1.0,64,7
10692,57,1.0,0,15
10693,29,9.0,34,13
10694,63,3.0,16,18
10695,41,9.0,0,14
10696,35,9.0,41,26
10697,39,5.0,65,24
10698,50,1.0,58,5
10699,50,1.0,84,1
10700,51,1.0,74,17
10701,42,2.0,0,3
10702,38,7.0,57,3
10703,44,2.0,60,6
10704,38,8.0,63,7
10705,36,4.0,67,27
10706,30,2.0,42,26
10707,44,1.0,32,6
10708,45,9.0,36,7
10709,51,9.0,57,32
10710,37,1.0,64,14
10711,67,5.0,0,29
10712,42,1.0,68,8
10713,49,2.0,66,4
10714,31,2.0,78,4
10715,48,7.0,83,17
10716,68,8.0,0,28
10717,53,1.0,58,24
10718,78,8.0,44,2
10719,35,6.0,46,4
10720,63,1.0,0,1
10721,56,8.0,63,12
10722,75,8.0,0,21
10723,66,8.0,0,17
10724,40,6.0,38,6
10725,31,2.0,66,17
10726,77,5.0,63,7
10727,68,9.0,57,1
10728,74,4.0,45,21
10729,85,1.0,12,12
10730,72,1.0,40,8
10731,78,1.0,0,8
10732,67,1.0,66,20
10733,69,7.0,47,16
10734,81,1.0,0,20
10735,83,1.0,79,6
10736,74,1.0,48,20
10737,74,1.0,37,31
10738,67,1.0,59,8
10739,60,0.0,67,13
10740,73,1.0,39,7
10741,80,8.0,75,22
10742,71,4.0,85,8
10743,68,4.0,56,20
10744,66,1.0,55,18
10745,76,5.0,37,7
10746,64,2.0,55,2
10747,83,5.0,66,20
10748,72,5.0,40,1
10749,72,7.0,0,3
10750,71,2.0,36,17
10751,85,8.0,37,28
10752,62,1.0,62,8
10753,75,3.0,56,29
10754,69,1.0,53,3
10755,56,1.0,42,17
10756,59,1.0,0,5
10757,68,5.0,32,3
10758,82,1.0,52,24
10759,67,5.0,39,1
10760,83,4.0,76,3
10761,65,6.0,40,7
10762,84,1.0,10,6
10763,84,6.0,0,3
10764,53,9.0,79,10
10765,67,3.0,49,2
10766,77,5.0,64,7
10767,71,1.0,0,24
10768,89,1.0,52,2
10769,67,0.0,54,17
10770,67,4.0,50,34
10771,63,6.0,59,2
10772,64,7.0,58,1
10773,72,6.0,26,31
10774,58,7.0,72,24
10775,80,3.0,0,16
10776,48,8.0,0,3
10777,48,4.0,68,2
10778,65,1.0,0,7
10779,54,4.0,65,10
10780,62,8.0,70,42
10781,88,3.0,53,38
10782,52,3.0,77,7
10783,49,6.0,55,4
10784,47,0.0,45,3
10785,51,2.0,84,14
10786,63,6.0,69,4
10787,64,2.0,52,3
10788,69,1.0,45,2
10789,66,1.0,58,3
10790,81,5.0,0,18
10791,61,7.0,80,23
10792,85,9.0,55,28
10793,63,9.0,80,1
10794,84,2.0,72,3
10795,70,1.0,65,10
10796,74,1.0,40,12
10797,78,7.0,50,11
10798,80,1.0,30,7
10799,62,8.0,43,5
10800,62,1.0,49,3
10801,77,8.0,36,7
10802,84,1.0,0,30
10803,62,1.0,39,3
10804,55,1.0,76,7
10805,60,9.0,0,4
10806,55,1.0,75,1
10807,61,1.0,44,4
10808,63,8.0,89,6
10809,62,1.0,0,5
10810,59,5.0,30,20
10811,52,1.0,49,6
10812,49,1.0,51,1
10813,45,1.0,88,15
10814,50,3.0,40,10
10815,58,1.0,75,13
10816,44,1.0,47,9
10817,49,9.0,0,38
10818,44,1.0,89,1
10819,90,5.0,0,21
10820,63,1.0,74,18
10821,48,1.0,59,8
10822,50,3.0,44,8
10823,44,9.0,0,3
10824,79,3.0,0,12
10825,50,6.0,63,31
10826,71,7.0,55,10
10827,39,8.0,69,10
10828,60,5.0,89,10
10829,39,7.0,57,14
10830,44,5.0,58,4
10831,69,7.0,0,15
10832,54,8.0,90,7
10833,61,6.0,56,35
10834,60,1.0,55,6
10835,69,1.0,30,18
10836,63,7.0,45,15
10837,55,5.0,59,0
10838,79,1.0,0,4
