,temperature,wind_mph,humid,total_Score
9826,64,7.0,76,38
9827,72,0.0,0,55
9828,72,3.0,70,27
9829,74,16.0,72,27
9830,84,9.0,70,34
9831,60,12.0,79,55
9832,53,5.0,83,43
9833,64,14.0,77,31
9834,54,11.0,64,77
9835,83,8.0,73,33
9836,82,11.0,71,53
9837,72,0.0,0,54
9838,64,10.0,59,63
9839,78,20.0,76,16
9840,79,24.0,68,31
9841,84,9.0,71,36
9842,77,11.0,75,29
9843,72,0.0,0,41
9844,72,0.0,0,73
9845,72,0.0,0,33
9846,78,10.0,77,37
9847,72,9.0,46,78
9848,72,3.0,66,43
9849,55,6.0,87,50
9850,66,5.0,65,21
9851,62,16.0,77,44
9852,68,4.0,60,41
9853,63,2.0,67,38
9854,68,6.0,72,51
9855,60,8.0,84,47
9856,63,16.0,54,66
9857,61,7.0,68,51
9858,72,0.0,0,30
9859,67,6.0,56,49
9860,59,9.0,75,43
9861,72,0.0,0,44
9862,72,0.0,0,52
9863,67,6.0,65,77
9864,76,5.0,57,57
9865,72,0.0,0,48
9866,79,4.0,44,50
9867,72,0.0,0,45
9868,77,6.0,68,51
9869,61,10.0,78,46
9870,65,10.0,74,44
9871,74,8.0,50,47
9872,70,4.0,77,33
9873,72,5.0,70,52
9874,69,6.0,89,91
9875,68,8.0,65,32
9876,63,6.0,77,43
9877,62,14.0,72,51
9878,72,0.0,0,58
9879,59,9.0,69,50
9880,80,11.0,84,27
9881,76,11.0,64,47
9882,60,5.0,72,23
9883,66,3.0,67,34
9884,62,6.0,65,40
9885,78,16.0,46,53
9886,72,0.0,0,41
9887,72,0.0,0,58
9888,47,7.0,74,51
9889,61,14.0,44,29
9890,72,0.0,0,57
9891,65,3.0,59,36
9892,61,8.0,38,40
9893,72,0.0,0,34
9894,72,0.0,0,57
9895,72,0.0,0,22
9896,50,4.0,61,44
9897,72,0.0,0,37
9898,40,11.0,90,41
9899,61,16.0,32,66
9900,72,0.0,0,54
9901,63,7.0,60,40
9902,72,0.0,0,42
9903,80,9.0,74,30
9904,66,7.0,52,49
9905,70,12.0,60,30
9906,54,10.0,80,29
9907,51,14.0,43,25
9908,50,17.0,45,46
9909,50,14.0,68,48
9910,72,0.0,0,49
9911,57,15.0,66,44
9912,77,10.0,73,40
9913,43,4.0,60,37
9914,72,0.0,0,48
9915,50,6.0,51,48
9916,51,11.0,59,37
9917,50,14.0,62,89
9918,45,10.0,49,48
9919,58,17.0,63,52
9920,61,11.0,65,47
9921,52,7.0,72,39
9922,48,13.0,64,35
9923,78,6.0,84,41
9924,54,10.0,70,41
9925,61,19.0,69,39
9926,65,8.0,56,40
9927,72,0.0,0,42
9928,69,10.0,51,22
9929,55,14.0,89,69
9930,54,4.0,71,50
9931,72,0.0,0,41
9932,50,13.0,38,52
9933,54,12.0,82,33
9934,72,0.0,0,47
9935,61,13.0,85,24
9936,58,10.0,78,57
9937,46,5.0,79,64
9938,38,8.0,69,43
9939,72,0.0,0,33
9940,59,13.0,29,43
9941,72,0.0,0,49
9942,55,2.0,60,35
9943,54,10.0,74,50
9944,59,4.0,68,40
9945,47,12.0,49,49
9946,52,6.0,74,29
9947,56,6.0,66,64
9948,52,12.0,63,67
9949,64,16.0,72,39
9950,41,10.0,66,44
9951,56,17.0,75,23
9952,75,8.0,70,40
9953,72,0.0,0,54
9954,55,14.0,54,50
9955,56,12.0,69,30
9956,72,0.0,0,55
9957,72,0.0,0,52
9958,72,0.0,0,54
9959,36,14.0,74,35
9960,72,0.0,0,53
9961,43,8.0,61,65
9962,53,19.0,60,40
9963,48,2.0,87,46
9964,49,16.0,51,24
9965,60,13.0,53,32
9966,62,4.0,66,51
9967,36,17.0,76,21
9968,37,14.0,72,26
9969,52,12.0,59,38
9970,32,11.0,67,40
9971,70,12.0,59,32
9972,72,0.0,0,44
9973,46,9.0,54,53
9974,72,0.0,0,60
9975,39,12.0,61,50
9976,34,14.0,68,56
9977,32,14.0,67,37
9978,72,0.0,0,58
9979,72,0.0,0,30
9980,49,9.0,74,42
9981,60,4.0,81,43
9982,31,7.0,42,43
9983,43,5.0,79,37
9984,59,13.0,60,57
9985,41,12.0,33,41
9986,40,5.0,48,47
9987,72,0.0,0,66
9988,68,10.0,57,76
9989,24,7.0,66,22
9990,72,0.0,0,73
9991,39,12.0,68,85
9992,72,0.0,0,80
9993,72,0.0,0,57
9994,40,12.0,57,68
9995,57,6.0,46,43
9996,72,0.0,0,28
9997,56,4.0,74,33
9998,40,8.0,80,30
9999,59,6.0,87,38
10000,31,11.0,75,13
10001,68,13.0,81,43
10002,39,8.0,75,37
10003,36,11.0,69,43
10004,40,14.0,65,51
10005,34,10.0,76,16
10006,72,0.0,0,48
10007,30,9.0,83,66
10008,72,0.0,0,47
10009,61,6.0,72,41
10010,48,12.0,84,45
10011,24,20.0,66,33
10012,31,15.0,66,34
10013,72,0.0,0,44
10014,35,19.0,60,34
10015,51,6.0,83,38
10016,72,0.0,0,36
10017,50,10.0,47,41
10018,13,13.0,63,33
10019,6,10.0,71,45
10020,31,7.0,53,37
10021,72,0.0,0,38
10022,72,0.0,0,54
10023,72,0.0,0,19
10024,35,4.0,39,61
10025,24,8.0,69,51
10026,72,0.0,0,43
10027,34,6.0,64,22
10028,45,15.0,73,75
10029,43,18.0,54,33
10030,72,0.0,0,23
10031,74,16.0,58,23
10032,46,26.0,68,43
10033,72,0.0,0,25
10034,36,10.0,52,58
10035,39,5.0,59,40
10036,72,0.0,0,52
10037,56,9.0,78,36
10038,72,0.0,0,49
10039,70,27.0,56,28
10040,52,12.0,74,40
10041,67,2.0,78,55
10042,61,11.0,50,57
10043,36,13.0,61,45
10044,46,5.0,74,43
10045,26,18.0,80,16
10046,72,0.0,0,33
10047,72,0.0,0,49
10048,4,16.0,56,69
10049,34,12.0,69,13
10050,27,24.0,86,54
10051,21,21.0,75,14
10052,31,18.0,82,62
10053,11,16.0,62,53
10054,72,0.0,0,41
10055,68,7.0,84,65
10056,0,15.0,68,37
10057,50,3.0,82,51
10058,72,5.0,69,55
10059,59,16.0,72,34
10060,51,4.0,47,73
10061,56,17.0,82,50
10062,56,17.0,56,31
10063,72,0.0,0,55
10064,72,0.0,0,58
10065,72,0.0,0,23
10066,72,0.0,0,64
10067,72,0.0,0,55
10068,28,17.0,85,52
10069,49,18.0,68,22
10070,55,16.0,79,41
10071,51,32.0,67,13
10072,72,0.0,0,39
10073,72,0.0,0,54
10074,54,7.0,78,40
10075,72,0.0,0,40
10076,74,10.0,72,36
10077,53,12.0,68,23
10078,43,10.0,58,46
10079,29,15.0,80,34
10080,26,12.0,85,59
10081,26,11.0,79,37
10082,72,0.0,0,57
10083,53,4.0,53,50
10084,67,9.0,64,23
10085,72,0.0,0,31
10086,71,9.0,70,40
10087,72,0.0,0,36
10088,68,8.0,63,28
10089,73,7.0,59,48
10090,64,4.0,71,54
10091,72,0.0,0,26
10092,69,7.0,74,62
10093,67,5.0,69,36
10094,72,0.0,0,26
10095,72,0.0,0,72
10096,67,8.0,55,19
10097,82,9.0,82,55
10098,64,12.0,81,44
10099,68,11.0,56,49
10100,78,6.0,0,64
10101,64,9.0,66,31
10102,71,7.0,64,23
10103,65,5.0,60,16
10104,70,7.0,80,57
10105,64,12.0,76,33
10106,58,5.0,57,53
10107,65,7.0,52,25
10108,62,4.0,60,70
10109,72,0.0,0,48
10110,57,6.0,73,55
10111,68,15.0,33,33
10112,83,9.0,73,48
10113,74,9.0,86,65
10114,72,0.0,0,40
10115,85,9.0,72,50
10116,70,6.0,82,36
10117,60,11.0,87,34
10118,84,7.0,78,24
10119,64,8.0,85,41
10120,62,8.0,86,43
10121,72,0.0,0,51
10122,72,0.0,0,33
10123,65,9.0,88,48
10124,72,0.0,0,55
10125,58,14.0,84,36
10126,58,11.0,62,44
10127,65,8.0,87,37
10128,72,0.0,0,41
10129,70,6.0,61,26
10130,72,0.0,0,53
10131,78,14.0,0,28
10132,79,7.0,72,54
10133,72,0.0,0,35
10134,55,27.0,65,35
10135,62,5.0,89,48
10136,55,7.0,65,66
10137,64,9.0,54,29
10138,72,0.0,0,34
10139,52,6.0,63,43
10140,72,0.0,0,51
10141,51,11.0,76,72
10142,48,12.0,50,27
10143,54,12.0,72,43
10144,83,7.0,72,48
10145,72,0.0,0,53
10146,72,0.0,0,49
10147,65,8.0,67,37
10148,56,8.0,54,47
10149,54,12.0,76,55
10150,57,11.0,47,51
10151,72,0.0,0,48
10152,28,8.0,72,37
10153,72,0.0,0,48
10154,50,11.0,28,41
10155,38,10.0,64,46
10156,54,7.0,75,40
10157,46,13.0,57,9
10158,54,5.0,65,31
10159,86,12.0,67,58
10160,56,10.0,86,30
10161,58,14.0,61,49
10162,72,0.0,0,35
10163,61,9.0,84,22
10164,72,0.0,0,75
10165,72,0.0,0,64
10166,57,14.0,56,43
10167,44,20.0,80,59
10168,45,17.0,74,20
10169,41,6.0,60,45
10170,38,8.0,76,26
10171,46,17.0,73,29
10172,40,11.0,71,41
10173,66,8.0,75,57
10174,64,13.0,0,58
10175,46,5.0,68,55
10176,79,5.0,79,80
10177,72,0.0,0,48
10178,60,16.0,56,41
10179,61,6.0,76,38
10180,48,10.0,64,34
10181,55,12.0,76,44
10182,72,0.0,0,45
10183,55,8.0,64,29
10184,48,9.0,61,44
10185,56,17.0,73,42
10186,53,5.0,66,44
10187,61,7.0,0,55
10188,72,0.0,0,27
10189,40,7.0,70,64
10190,72,0.0,0,32
10191,72,0.0,0,55
10192,41,5.0,65,36
10193,54,7.0,78,37
10194,48,6.0,72,43
10195,58,13.0,59,55
10196,46,12.0,59,41
10197,56,12.0,70,57
10198,64,4.0,53,40
10199,72,0.0,0,62
10200,57,8.0,66,61
10201,59,8.0,53,24
10202,72,0.0,0,48
10203,53,11.0,55,44
10204,70,12.0,70,45
10205,72,0.0,0,37
10206,72,0.0,0,50
10207,56,7.0,76,62
10208,53,3.0,67,36
10209,44,11.0,84,52
10210,73,9.0,62,66
10211,55,6.0,58,41
10212,47,14.0,45,38
10213,57,14.0,67,16
10214,72,0.0,0,51
10215,72,0.0,0,69
10216,60,6.0,64,54
10217,72,0.0,0,51
10218,72,6.0,61,48
10219,50,5.0,70,26
10220,56,8.0,94,46
10221,60,2.0,71,47
10222,55,5.0,67,58
10223,54,4.0,73,30
10224,41,11.0,66,24
10225,59,7.0,71,44
10226,72,0.0,0,37
10227,48,14.0,72,16
10228,58,5.0,91,41
10229,45,7.0,79,44
10230,52,11.0,78,51
10231,38,10.0,54,35
10232,72,0.0,0,44
10233,44,8.0,85,54
10234,54,7.0,0,13
10235,47,11.0,69,45
10236,74,10.0,78,45
10237,50,10.0,65,65
10238,69,8.0,86,33
10239,49,8.0,76,37
10240,72,0.0,0,75
10241,45,6.0,77,32
10242,72,0.0,0,34
10243,72,0.0,0,37
10244,41,11.0,42,32
10245,72,0.0,0,46
10246,51,8.0,0,31
10247,45,4.0,59,37
10248,72,0.0,0,44
10249,72,0.0,0,37
10250,46,7.0,60,51
10251,40,8.0,75,45
10252,54,7.0,72,57
10253,61,13.0,32,23
10254,53,9.0,60,37
10255,72,0.0,0,62
10256,51,12.0,64,23
10257,72,0.0,0,46
10258,48,10.0,50,23
10259,72,0.0,0,55
10260,72,0.0,0,32
10261,35,12.0,57,37
10262,28,10.0,59,53
10263,30,10.0,62,26
10264,24,6.0,70,51
10265,72,0.0,0,41
10266,72,0.0,0,44
10267,35,4.0,72,22
10268,67,10.0,81,43
10269,37,17.0,64,55
10270,35,11.0,55,57
10271,25,5.0,68,36
10272,49,14.0,78,41
10273,72,0.0,0,47
10274,34,11.0,61,63
10275,25,9.0,62,41
10276,22,27.0,65,19
10277,73,5.0,88,29
10278,40,11.0,54,83
10279,48,10.0,84,54
10280,51,10.0,0,37
10281,72,0.0,0,41
10282,52,14.0,88,47
10283,72,0.0,0,49
10284,69,9.0,88,24
10285,39,9.0,95,26
10286,33,9.0,62,30
10287,72,0.0,0,40
10288,72,0.0,0,44
10289,35,4.0,71,51
10290,35,12.0,81,35
10291,52,6.0,87,33
10292,60,17.0,68,66
10293,72,0.0,0,41
10294,39,7.0,66,33
10295,26,6.0,58,27
10296,36,8.0,42,39
10297,28,17.0,66,40
10298,47,7.0,94,31
10299,35,9.0,76,51
10300,72,0.0,0,29
10301,24,8.0,77,73
10302,27,21.0,62,17
10303,28,12.0,68,38
10304,61,3.0,42,51
10305,31,11.0,82,75
10306,72,0.0,0,55
10307,33,10.0,54,57
10308,46,20.0,75,59
10309,33,7.0,66,32
10310,72,0.0,0,41
10311,35,8.0,57,43
10312,18,5.0,90,58
10313,72,0.0,0,37
10314,72,0.0,0,44
10315,34,11.0,61,27
10316,42,6.0,75,17
10317,46,18.0,88,42
10318,67,5.0,73,47
10319,50,6.0,91,26
10320,48,11.0,67,57
10321,72,0.0,0,34
10322,49,17.0,73,50
10323,23,16.0,78,66
10324,72,0.0,0,51
10325,44,8.0,91,30
10326,39,8.0,0,24
10327,54,8.0,50,54
10328,49,5.0,85,34
10329,72,0.0,0,34
10330,60,4.0,39,43
10331,72,0.0,0,61
10332,24,8.0,42,33
10333,31,6.0,72,68
10334,14,17.0,67,40
10335,72,0.0,0,40
10336,11,13.0,84,37
10337,20,27.0,60,37
10338,72,0.0,0,60
10339,42,9.0,50,30
10340,23,6.0,0,48
10341,19,9.0,82,38
10342,72,0.0,0,96
10343,17,15.0,37,47
10344,72,0.0,0,23
10345,72,0.0,0,59
10346,72,0.0,0,37
10347,58,4.0,68,31
10348,72,0.0,0,59
10349,72,0.0,0,47
10350,61,10.0,63,48
10351,65,9.0,67,24
10352,77,9.0,45,51
10353,62,7.0,81,25
10354,69,4.0,72,47
10355,75,1.0,45,33
10356,90,1.0,67,41
10357,66,2.0,85,20
10358,89,5.0,0,58
10359,87,6.0,78,31
10360,64,1.0,67,49
10361,78,1.0,75,35
10362,67,1.0,100,19
10363,74,3.0,0,52
10364,87,3.0,49,30
10365,72,6.0,60,30
10366,78,1.0,52,25
10367,91,9.0,4,45
10368,89,4.0,39,27
10369,81,6.0,36,42
10370,65,1.0,0,30
10371,76,8.0,63,51
10372,85,6.0,43,57
10373,58,4.0,51,41
10374,65,1.0,60,47
10375,70,3.0,48,39
10376,89,5.0,67,31
10377,90,7.0,62,51
10378,55,1.0,72,41
10379,83,9.0,77,54
10380,81,8.0,0,40
10381,85,6.0,12,40
10382,64,6.0,83,41
10383,67,8.0,86,27
10384,56,6.0,75,37
10385,63,1.0,57,29
10386,52,5.0,86,31
10387,51,1.0,66,52
10388,71,1.0,53,55
10389,52,8.0,61,54
10390,54,1.0,67,46
10391,59,1.0,52,20
10392,80,1.0,30,59
10393,72,8.0,67,51
10394,80,1.0,60,55
10395,78,6.0,0,44
10396,71,1.0,51,51
10397,81,2.0,32,45
10398,83,0.0,0,28
10399,62,1.0,52,62
10400,72,0.0,46,29
10401,67,6.0,40,48
10402,81,2.0,29,29
10403,72,1.0,56,49
10404,61,9.0,49,43
10405,53,1.0,72,26
10406,73,4.0,13,44
10407,81,9.0,48,37
10408,57,1.0,45,43
10409,78,3.0,0,66
10410,63,9.0,44,48
10411,66,1.0,45,48
10412,61,1.0,48,38
10413,70,7.0,46,51
10414,0,0.0,0,33
10415,80,1.0,84,45
10416,69,7.0,68,43
10417,70,5.0,52,71
10418,75,9.0,57,43
10419,84,9.0,62,35
10420,63,9.0,23,73
10421,58,4.0,96,52
10422,63,1.0,80,62
10423,67,1.0,65,31
10424,78,2.0,39,56
10425,84,2.0,0,76
10426,54,1.0,57,36
10427,51,1.0,60,23
10428,65,1.0,65,58
10429,57,1.0,41,9
10430,66,5.0,60,36
10431,47,1.0,0,47
10432,63,8.0,0,52
10433,50,7.0,33,37
10434,52,1.0,34,50
10435,43,3.0,62,52
10436,62,9.0,82,43
10437,50,1.0,38,36
10438,44,2.0,65,48
10439,74,5.0,50,43
10440,79,9.0,46,46
10441,46,1.0,77,46
10442,49,8.0,86,65
10443,44,2.0,57,40
10444,43,6.0,34,78
10445,73,7.0,57,47
10446,46,1.0,0,40
10447,60,8.0,45,53
10448,58,1.0,36,26
10449,70,5.0,50,55
10450,52,3.0,67,87
10451,75,8.0,77,16
10452,45,7.0,68,44
10453,57,9.0,62,38
10454,65,6.0,43,50
10455,54,2.0,65,21
10456,66,1.0,53,35
10457,46,1.0,37,57
10458,66,2.0,65,44
10459,0,0.0,0,44
10460,65,1.0,56,80
10461,55,5.0,69,49
10462,39,6.0,87,36
10463,48,3.0,37,27
10464,38,8.0,0,50
10465,45,1.0,23,69
10466,36,1.0,78,35
10467,45,1.0,57,57
10468,58,5.0,0,20
10469,47,5.0,44,30
10470,54,1.0,49,50
10471,43,6.0,43,44
10472,36,5.0,55,58
10473,33,1.0,51,38
10474,67,0.0,0,25
10475,67,5.0,39,41
10476,35,0.0,48,23
10477,32,1.0,68,64
10478,35,1.0,70,23
10479,26,1.0,60,50
10480,26,8.0,55,16
10481,72,9.0,53,52
10482,76,1.0,52,23
10483,25,1.0,0,73
10484,35,6.0,46,58
10485,54,1.0,86,69
10486,55,3.0,90,61
10487,43,5.0,96,33
10488,26,3.0,81,43
10489,53,8.0,83,16
10490,86,5.0,22,31
10491,44,1.0,94,41
10492,37,8.0,89,30
10493,36,6.0,95,19
10494,0,0.0,0,62
10495,56,7.0,69,41
10496,26,6.0,0,58
10497,34,1.0,40,54
10498,25,9.0,62,39
10499,33,6.0,58,69
10500,51,0.0,0,63
10501,36,4.0,56,48
10502,54,1.0,96,43
10503,42,6.0,57,31
10504,28,8.0,59,36
10505,67,1.0,74,31
10506,23,1.0,0,54
10507,27,1.0,70,30
10508,64,7.0,0,53
10509,38,0.0,64,37
10510,49,1.0,56,53
10511,29,1.0,62,54
10512,26,1.0,73,30
10513,19,7.0,77,48
10514,33,9.0,85,72
10515,25,5.0,74,62
10516,58,5.0,65,57
10517,69,2.0,47,61
10518,50,7.0,18,47
10519,22,1.0,69,37
10520,32,1.0,46,38
10521,37,7.0,79,31
10522,28,1.0,0,43
10523,25,1.0,51,50
10524,30,1.0,40,41
10525,42,4.0,22,61
10526,47,5.0,91,45
10527,48,5.0,78,45
10528,19,1.0,49,13
10529,51,7.0,73,20
10530,49,3.0,85,45
10531,40,1.0,66,27
10532,60,1.0,0,51
10533,15,7.0,0,33
10534,30,1.0,42,37
10535,26,1.0,53,37
10536,36,1.0,58,55
10537,24,4.0,55,59
10538,20,1.0,34,35
10539,17,1.0,44,43
10540,72,0.0,0,56
10541,68,5.0,67,76
10542,68,1.0,63,50
10543,87,5.0,38,42
10544,70,6.0,89,51
10545,74,7.0,52,41
10546,76,7.0,57,42
10547,84,4.0,0,41
10548,75,2.0,71,42
10549,75,0.0,65,48
10550,86,6.0,55,47
10551,87,5.0,52,30
10552,82,1.0,73,62
10553,75,6.0,29,43
10554,65,5.0,47,73
10555,70,3.0,60,51
10556,63,1.0,59,24
10557,87,1.0,59,36
10558,64,1.0,67,53
10559,80,4.0,0,43
10560,66,1.0,71,35
10561,65,9.0,0,46
10562,66,7.0,71,43
10563,76,1.0,54,39
10564,69,6.0,27,46
10565,60,6.0,72,44
10566,61,1.0,85,44
10567,70,5.0,72,33
10568,85,8.0,0,73
10569,71,2.0,61,21
10570,57,7.0,0,43
10571,67,8.0,68,37
10572,73,1.0,51,31
10573,89,9.0,94,29
10574,78,8.0,60,65
10575,76,5.0,79,45
10576,70,7.0,70,58
10577,75,4.0,87,26
10578,71,6.0,50,50
10579,67,1.0,37,72
10580,60,8.0,50,63
10581,54,2.0,78,47
10582,51,6.0,66,51
10583,48,2.0,0,44
10584,57,1.0,48,43
10585,65,7.0,40,39
10586,75,1.0,0,27
10587,71,5.0,40,33
10588,84,9.0,32,42
10589,68,1.0,50,57
10590,74,6.0,47,55
10591,70,3.0,53,55
10592,79,1.0,68,50
10593,82,9.0,40,51
10594,62,6.0,75,51
10595,52,6.0,45,53
10596,72,6.0,0,45
10597,81,4.0,42,61
10598,72,1.0,0,52
10599,71,8.0,60,41
10600,68,7.0,26,33
10601,72,1.0,29,43
10602,71,1.0,41,44
10603,56,1.0,48,49
10604,65,1.0,40,51
10605,57,2.0,41,27
10606,58,1.0,52,30
10607,62,1.0,37,30
10608,77,9.0,57,33
10609,56,7.0,53,9
10610,79,6.0,46,28
10611,58,0.0,46,48
10612,72,0.0,35,48
10613,62,1.0,54,42
10614,75,8.0,0,69
10615,62,0.0,56,53
10616,60,0.0,77,19
10617,67,5.0,68,30
10618,41,1.0,55,37
10619,56,5.0,31,55
10620,40,3.0,79,42
10621,42,5.0,64,41
10622,48,9.0,49,57
10623,62,0.0,35,37
10624,54,6.0,52,45
10625,68,4.0,0,38
10626,63,0.0,31,43
10627,56,6.0,48,30
10628,57,8.0,26,38
10629,78,1.0,0,42
10630,62,1.0,45,34
10631,57,1.0,0,38
10632,53,1.0,90,83
10633,68,1.0,39,41
10634,50,2.0,43,43
10635,70,1.0,0,43
10636,51,2.0,74,54
10637,69,5.0,27,41
10638,79,1.0,58,29
10639,67,1.0,23,27
10640,58,1.0,37,53
10641,60,1.0,40,38
10642,58,1.0,74,47
10643,69,2.0,44,50
10644,57,1.0,54,33
10645,62,2.0,60,41
10646,77,9.0,47,46
10647,62,2.0,0,20
10648,54,3.0,20,30
10649,80,1.0,79,43
10650,62,4.0,55,51
10651,55,1.0,72,30
10652,42,1.0,78,51
10653,67,7.0,59,55
10654,32,7.0,66,61
10655,58,1.0,66,27
10656,57,1.0,5,24
10657,53,5.0,32,22
10658,47,2.0,96,40
10659,84,0.0,12,29
10660,75,1.0,61,33
10661,59,6.0,76,45
10662,63,1.0,56,58
10663,60,1.0,63,52
10664,45,7.0,0,46
10665,57,7.0,98,43
10666,45,2.0,0,73
10667,72,2.0,0,27
10668,57,1.0,41,40
10669,53,2.0,48,26
10670,70,1.0,0,48
10671,59,1.0,28,42
10672,53,5.0,57,53
10673,79,1.0,46,57
10674,80,2.0,49,48
10675,52,9.0,67,73
10676,46,1.0,79,13
10677,67,6.0,81,52
10678,31,6.0,74,17
10679,50,7.0,22,23
10680,43,1.0,55,62
10681,34,4.0,47,39
10682,43,2.0,34,34
10683,41,7.0,44,39
10684,43,1.0,45,54
10685,37,5.0,35,47
10686,75,1.0,83,36
10687,40,0.0,33,61
10688,59,5.0,61,47
10689,66,3.0,78,46
10690,58,7.0,67,48
10691,31,1.0,64,53
10692,57,1.0,0,41
10693,29,9.0,34,33
10694,63,3.0,16,64
10695,41,9.0,0,40
10696,35,9.0,41,64
10697,39,5.0,65,52
10698,50,1.0,58,33
10699,50,1.0,84,55
10700,51,1.0,74,23
10701,42,2.0,0,35
10702,38,7.0,57,29
10703,44,2.0,60,40
10704,38,8.0,63,39
10705,36,4.0,67,27
10706,30,2.0,42,54
10707,44,1.0,32,34
10708,45,9.0,36,59
10709,51,9.0,57,64
10710,37,1.0,64,56
10711,67,5.0,0,61
10712,42,1.0,68,40
10713,49,2.0,66,22
10714,31,2.0,78,86
10715,48,7.0,83,45
10716,68,8.0,0,62
10717,53,1.0,58,44
10718,78,8.0,44,36
10719,35,6.0,46,10
10720,63,1.0,0,45
10721,56,8.0,63,64
10722,75,8.0,0,41
10723,66,8.0,0,73
10724,40,6.0,38,52
10725,31,2.0,66,57
10726,77,5.0,63,41
10727,68,9.0,57,33
10728,74,4.0,45,47
10729,85,1.0,12,50
10730,72,1.0,40,52
10731,78,1.0,0,72
10732,67,1.0,66,62
10733,69,7.0,47,64
10734,81,1.0,0,40
10735,83,1.0,79,26
10736,74,1.0,48,76
10737,74,1.0,37,57
10738,67,1.0,59,36
10739,60,0.0,67,33
10740,73,1.0,39,75
10741,80,8.0,75,48
10742,71,4.0,85,62
10743,68,4.0,56,34
10744,66,1.0,55,52
10745,76,5.0,37,61
10746,64,2.0,55,38
10747,83,5.0,66,34
10748,72,5.0,40,47
10749,72,7.0,0,43
10750,71,2.0,36,37
10751,85,8.0,37,48
10752,62,1.0,62,46
10753,75,3.0,56,43
10754,69,1.0,53,65
10755,56,1.0,42,29
10756,59,1.0,0,39
10757,68,5.0,32,85
10758,82,1.0,52,30
10759,67,5.0,39,61
10760,83,4.0,76,43
10761,65,6.0,40,69
10762,84,1.0,10,56
10763,84,6.0,0,51
10764,53,9.0,79,38
10765,67,3.0,49,26
10766,77,5.0,64,39
10767,71,1.0,0,52
10768,89,1.0,52,46
10769,67,0.0,54,57
10770,67,4.0,50,34
10771,63,6.0,59,36
10772,64,7.0,58,55
10773,72,6.0,26,43
10774,58,7.0,72,80
10775,80,3.0,0,52
10776,48,8.0,0,57
10777,48,4.0,68,30
10778,65,1.0,0,55
10779,54,4.0,65,52
10780,62,8.0,70,48
10781,88,3.0,53,44
10782,52,3.0,77,41
10783,49,6.0,55,30
10784,47,0.0,45,15
10785,51,2.0,84,68
10786,63,6.0,69,28
10787,64,2.0,52,49
10788,69,1.0,45,60
10789,66,1.0,58,49
10790,81,5.0,0,66
10791,61,7.0,80,29
10792,85,9.0,55,48
10793,63,9.0,80,47
10794,84,2.0,72,31
10795,70,1.0,65,58
10796,74,1.0,40,64
10797,78,7.0,50,59
10798,80,1.0,30,19
10799,62,8.0,43,33
10800,62,1.0,49,49
10801,77,8.0,36,63
10802,84,1.0,0,56
10803,62,1.0,39,55
10804,55,1.0,76,41
10805,60,9.0,0,30
10806,55,1.0,75,69
10807,61,1.0,44,50
10808,63,8.0,89,20
10809,62,1.0,0,53
10810,59,5.0,30,48
10811,52,1.0,49,32
10812,49,1.0,51,45
10813,45,1.0,88,39
10814,50,3.0,40,42
10815,58,1.0,75,47
10816,44,1.0,47,39
10817,49,9.0,0,52
10818,44,1.0,89,13
10819,90,5.0,0,27
10820,63,1.0,74,44
10821,48,1.0,59,54
10822,50,3.0,44,34
10823,44,9.0,0,43
10824,79,3.0,0,30
10825,50,6.0,63,71
10826,71,7.0,55,74
10827,39,8.0,69,40
10828,60,5.0,89,50
10829,39,7.0,57,48
10830,44,5.0,58,44
10831,69,7.0,0,41
10832,54,8.0,90,19
10833,61,6.0,56,75
10834,60,1.0,55,68
10835,69,1.0,30,44
10836,63,7.0,45,61
10837,55,5.0,59,48
10838,79,1.0,0,58
10839,43,2.0,66,35
10840,80,1.0,51,58
10841,78,2.0,52,40
10842,45,1.0,84,29
10843,35,5.0,73,33
10844,53,9.0,15,48
10845,61,3.0,62,55
10846,42,1.0,62,83
10847,59,1.0,37,34
10848,46,5.0,52,23
10849,62,3.0,22,53
10850,70,7.0,0,80
10851,52,9.0,55,37
10852,64,1.0,52,39
10853,46,2.0,72,68
10854,45,1.0,0,33
10855,52,5.0,38,26
10856,34,1.0,65,34
10857,59,1.0,82,29
10858,65,7.0,30,47
10859,72,6.0,51,45
10860,41,5.0,26,38
10861,66,5.0,0,52
10862,41,9.0,47,44
10863,34,1.0,60,48
10864,36,2.0,42,52
10865,57,9.0,62,43
10866,77,1.0,66,39
10867,64,4.0,16,54
10868,61,2.0,84,37
10869,66,1.0,65,33
10870,61,4.0,76,40
10871,66,1.0,60,34
10872,45,8.0,79,37
10873,52,1.0,87,52
10874,61,0.0,60,48
10875,55,1.0,98,33
10876,57,7.0,73,39
10877,44,5.0,70,37
10878,62,3.0,44,40
10879,45,1.0,80,58
10880,33,1.0,92,47
10881,69,1.0,92,44
10882,37,1.0,74,27
10883,70,4.0,50,50
10884,48,6.0,0,50
10885,42,1.0,88,79
10886,48,8.0,82,58
10887,51,7.0,95,59
10888,53,6.0,96,39
10889,59,7.0,91,56
10890,36,1.0,55,47
10891,80,1.0,60,27
10892,57,3.0,0,48
10893,74,1.0,0,41
10894,72,1.0,0,51
10895,53,7.0,74,51
10896,59,1.0,67,59
10897,34,5.0,100,75
10898,44,9.0,79,34
10899,54,2.0,77,15
10900,59,6.0,64,38
