MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,UNIQUE_CARRIER,AIRLINE_ID,CARRIER,TAIL_NUM,FL_NUM,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,CANCELLED,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,ORIGIN_lat,ORIGIN_long,altitude_x,timezone_x,dst_x,t_x,DEST_lat,DEST_long,altitude_y,timezone_y,dst_y,t_y,HOUR_ARR,HOUR_DEP,DEST_temp,DEST_wind_direct,DEST_wind_speed,DEST_visibility,DEST_percip,ORIGIN_temp,ORIGIN_wind_direct,ORIGIN_wind_speed,ORIGIN_visibility,ORIGIN_percip,DELAYED_YN,HOUR_OF_WEEK,weekend_YN,rush,bearing,bearing_buckets,ARR_DELAY_Random
12,23,1,12/23/2013,AA,19805,AA,N3HKAA,127,DCA,"Washington, DC",DFW,"Dallas/Fort Worth, TX",1111,11,11,0,1338,8,8,0,0,0,210,207,193,1192,38.852083,-77.037722,15,-5,A,America/New_York,32.896828,-97.037997,607,-6,A,America/Chicago,13,11,28.04,0,0,10,0,58.4,186.6666667,13.7,5.333333333,0.023333333,0,13,1,0,255.9280095,5,8.498843237
12,23,1,12/23/2013,B6,20409,B6,N193JB,390,DCA,"Washington, DC",BOS,"Boston, MA",1211,72,72,1,1326,63,63,1,0,0,84,75,53,399,38.852083,-77.037722,15,-5,A,America/New_York,42.364347,-71.005181,19,-5,A,America/New_York,13,12,33.08,20,3.4,0.25,0,58.4,186.6666667,13.7,5.333333333,0.023333333,1,13,1,0,50.57980973,1,62.90048889
12,23,1,12/23/2013,US,20355,US,N764US,2110,DCA,"Washington, DC",BOS,"Boston, MA",1151,81,81,1,1306,70,70,1,0,0,86,75,50,399,38.852083,-77.037722,15,-5,A,America/New_York,42.364347,-71.005181,19,-5,A,America/New_York,13,12,33.08,20,3.4,0.25,0,58.4,186.6666667,13.7,5.333333333,0.023333333,1,13,1,0,50.57980973,1,69.83886311
12,23,1,12/23/2013,US,20355,US,N765US,2114,DCA,"Washington, DC",BOS,"Boston, MA",1232,2,2,0,1345,-12,0,0,0,0,87,73,53,399,38.852083,-77.037722,15,-5,A,America/New_York,42.364347,-71.005181,19,-5,A,America/New_York,13,12,33.08,20,3.4,0.25,0,58.4,186.6666667,13.7,5.333333333,0.023333333,0,13,1,0,50.57980973,1,-11.58204039
12,23,1,12/23/2013,US,20355,US,N745VJ,1880,DCA,"Washington, DC",MCO,"Orlando, FL",1035,35,35,1,1257,31,31,1,0,0,146,142,122,759,38.852083,-77.037722,15,-5,A,America/New_York,28.429394,-81.308994,96,-5,A,America/New_York,13,10,69.44,0,0,0.25,0,58.4,186.6666667,13.7,5.333333333,0.023333333,1,13,1,0,200.0589949,4,30.77129896
12,23,1,12/23/2013,US,20355,US,N109UW,1905,DCA,"Washington, DC",FLL,"Fort Lauderdale, FL",1048,23,23,1,1322,19,19,1,0,0,158,154,135,899,38.852083,-77.037722,15,-5,A,America/New_York,26.072583,-80.15275,9,-5,A,America/New_York,13,10,77,150,12.5,10,0,58.4,186.6666667,13.7,5.333333333,0.023333333,1,13,1,0,192.4892696,4,19.38855717
12,23,1,12/23/2013,DL,19790,DL,N902DA,1963,DCA,"Washington, DC",MSP,"Minneapolis, MN",1141,-4,0,0,1321,-10,0,0,0,0,166,160,134,931,38.852083,-77.037722,15,-5,A,America/New_York,44.881956,-93.221767,841,-6,A,America/Chicago,13,11,1.04,290,10.3,4,0,58.4,186.6666667,13.7,5.333333333,0.023333333,0,13,1,0,301.8441169,6,-10.43658287
12,23,1,12/23/2013,EV,20366,EV,N16954,4241,DCA,"Washington, DC",EWR,"Newark, NJ",1219,270,270,1,1335,282,282,1,0,0,64,76,48,199,38.852083,-77.037722,15,-5,A,America/New_York,40.6925,-74.168667,18,-5,A,America/New_York,13,12,60.44,230,5.15,5,0.025,58.4,186.6666667,13.7,5.333333333,0.023333333,1,13,1,0,49.24060694,1,281.6452442
12,23,1,12/23/2013,US,20355,US,N951UW,2172,DCA,"Washington, DC",LGA,"New York, NY",1211,191,191,1,1335,193,193,1,0,0,82,84,41,214,38.852083,-77.037722,15,-5,A,America/New_York,40.777245,-73.872608,22,-5,A,America/New_York,13,12,57.92,0,0,5,0.04,58.4,186.6666667,13.7,5.333333333,0.023333333,1,13,1,0,50.62045303,1,193.1795322
12,23,1,12/23/2013,US,20355,US,N767UW,2176,DCA,"Washington, DC",LGA,"New York, NY",1149,49,49,1,1307,51,51,1,0,0,76,78,43,214,38.852083,-77.037722,15,-5,A,America/New_York,40.777245,-73.872608,22,-5,A,America/New_York,13,11,59,40,3.4,7,0.07,58.4,186.6666667,13.7,5.333333333,0.023333333,1,13,1,0,50.62045303,1,50.98275967
12,23,1,12/23/2013,US,20355,US,N652AW,510,DCA,"Washington, DC",PHX,"Phoenix, AZ",1026,6,6,0,1322,-6,0,0,0,0,308,296,278,1979,38.852083,-77.037722,15,-5,A,America/New_York,33.434278,-112.011583,1135,-7,N,America/Phoenix,13,10,44.96,0,0,10,0,58.4,186.6666667,13.7,5.333333333,0.023333333,0,13,1,0,270.0143602,6,-5.749909349
12,23,1,12/23/2013,US,20355,US,N730US,2073,DCA,"Washington, DC",CLT,"Charlotte, NC",1136,36,36,1,1255,29,29,1,0,0,86,79,59,331,38.852083,-77.037722,15,-5,A,America/New_York,35.214,-80.943139,748,-5,A,America/New_York,13,11,62.78,190,10.85,6.5,0.055,58.4,186.6666667,13.7,5.333333333,0.023333333,1,13,1,0,221.7875377,4,29.46227832
12,23,1,12/23/2013,US,20355,US,N758US,2081,DCA,"Washington, DC",CLT,"Charlotte, NC",1204,-1,0,0,1337,8,8,0,0,0,84,93,70,331,38.852083,-77.037722,15,-5,A,America/New_York,35.214,-80.943139,748,-5,A,America/New_York,13,12,62.96,200,10.3,8,0.13,58.4,186.6666667,13.7,5.333333333,0.023333333,0,13,1,0,221.7875377,4,7.631700375
12,23,1,12/23/2013,FL,20437,FL,N950AT,363,DCA,"Washington, DC",RSW,"Fort Myers, FL",1029,98,98,1,1306,101,101,1,0,0,154,157,140,892,38.852083,-77.037722,15,-5,A,America/New_York,26.536167,-81.755167,30,-5,A,America/New_York,13,10,70.52,125,5.1,8.5,0,58.4,186.6666667,13.7,5.333333333,0.023333333,1,13,1,0,199.1904524,4,100.7191979
12,23,1,12/23/2013,MQ,20398,MQ,N856MQ,3457,DCA,"Washington, DC",BNA,"Nashville, TN",1210,15,15,1,1335,45,45,1,0,0,115,145,107,562,38.852083,-77.037722,15,-5,A,America/New_York,36.124472,-86.678194,599,-6,A,America/Chicago,13,12,35.33,345,10.3,10,0,58.4,186.6666667,13.7,5.333333333,0.023333333,1,13,1,0,253.35839,5,45.21598577
12,24,2,12/24/2013,AA,19805,AA,N3DYAA,1550,DCA,"Washington, DC",MIA,"Miami, FL",957,-3,0,0,1239,-6,0,0,0,0,165,162,141,919,38.852083,-77.037722,15,-5,A,America/New_York,25.79325,-80.290556,8,-5,A,America/New_York,12,10,71.06,310,3.4,7,0,33.98,330,6.8,10,0,0,36,0,1,192.7905057,4,-6.063913502
12,24,2,12/24/2013,AS,19930,AS,N526AS,7,DCA,"Washington, DC",LAX,"Los Angeles, CA",854,-6,0,0,1152,-14,0,0,0,0,366,358,327,2311,38.852083,-77.037722,15,-5,A,America/New_York,33.942536,-118.408075,126,-8,A,America/Los_Angeles,12,9,60.08,20,4.6,10,0,33.98,330,6.8,10,0,0,36,0,1,274.617668,6,-13.96074868
12,24,2,12/24/2013,B6,20409,B6,N309JB,390,DCA,"Washington, DC",BOS,"Boston, MA",1113,14,14,0,1217,-6,0,0,0,0,84,64,52,399,38.852083,-77.037722,15,-5,A,America/New_York,42.364347,-71.005181,19,-5,A,America/New_York,12,11,33.98,330,10.3,10,0,33.98,330,6.8,10,0,0,36,0,1,50.57980973,1,-5.507614388
12,24,2,12/24/2013,B6,20409,B6,N229JB,1223,DCA,"Washington, DC",MCO,"Orlando, FL",953,-7,0,0,1221,-3,0,0,0,0,144,148,129,759,38.852083,-77.037722,15,-5,A,America/New_York,28.429394,-81.308994,96,-5,A,America/New_York,12,10,70.745,290,8.225,10,0,33.98,330,6.8,10,0,0,36,0,1,200.0589949,4,-2.842807689
12,24,2,12/24/2013,B6,20409,B6,N187JB,1379,DCA,"Washington, DC",FLL,"Fort Lauderdale, FL",906,-4,0,0,1215,18,18,1,0,0,167,189,150,899,38.852083,-77.037722,15,-5,A,America/New_York,26.072583,-80.15275,9,-5,A,America/New_York,12,9,69.08,0,0,10,0,33.98,330,6.8,10,0,1,36,0,1,192.4892696,4,17.53549659
12,24,2,12/24/2013,DL,19790,DL,N945DN,1139,DCA,"Washington, DC",ATL,"Atlanta, GA",1052,-8,0,0,1243,-12,0,0,0,0,115,111,86,547,38.852083,-77.037722,15,-5,A,America/New_York,33.636719,-84.428067,1026,-5,A,America/New_York,12,11,30.92,320,13.7,10,0,33.98,330,6.8,10,0,0,36,0,1,231.0518087,5,-11.80898688
12,24,2,12/24/2013,US,20355,US,N768US,2176,DCA,"Washington, DC",LGA,"New York, NY",1055,-5,0,0,1155,-21,0,0,0,0,76,60,38,214,38.852083,-77.037722,15,-5,A,America/New_York,40.777245,-73.872608,22,-5,A,America/New_York,12,11,35.06,360,11.4,10,0,33.98,330,6.8,10,0,0,36,0,1,50.62045303,1,-20.95525885
12,24,2,12/24/2013,US,20355,US,N721UW,2073,DCA,"Washington, DC",CLT,"Charlotte, NC",1055,-5,0,0,1223,-3,0,0,0,0,86,88,66,331,38.852083,-77.037722,15,-5,A,America/New_York,35.214,-80.943139,748,-5,A,America/New_York,12,11,35.96,360,4.6,10,0,33.98,330,6.8,10,0,0,36,0,1,221.7875377,4,-3.210748939
12,24,2,12/24/2013,MQ,20398,MQ,N808MQ,3457,DCA,"Washington, DC",BNA,"Nashville, TN",1153,-2,0,0,1249,-1,0,0,0,0,115,116,94,562,38.852083,-77.037722,15,-5,A,America/New_York,36.124472,-86.678194,599,-6,A,America/Chicago,12,12,26.96,350,9.1,10,0,33.98,330,6.8,10,0,0,36,0,1,253.35839,5,-0.689507483
12,24,2,12/24/2013,MQ,20398,MQ,N821MQ,3472,DCA,"Washington, DC",RDU,"Raleigh/Durham, NC",1118,78,78,1,1216,71,71,1,0,0,65,58,46,227,38.852083,-77.037722,15,-5,A,America/New_York,35.877639,-78.787472,435,-5,A,America/New_York,12,11,41,30,6.8,10,0,33.98,330,6.8,10,0,1,36,0,1,205.5934135,4,71.07651957
12,25,3,12/25/2013,AA,19805,AA,N3HEAA,1550,DCA,"Washington, DC",MIA,"Miami, FL",957,-3,0,0,1223,-22,0,0,0,0,165,146,131,919,38.852083,-77.037722,15,-5,A,America/New_York,25.79325,-80.290556,8,-5,A,America/New_York,12,10,72.32,45,8,10,0,23,350,9.1,10,0,0,60,0,1,192.7905057,4,-21.96819477
12,25,3,12/25/2013,UA,19977,UA,N848UA,609,DCA,"Washington, DC",ORD,"Chicago, IL",1134,-1,0,0,1241,4,4,0,0,0,122,127,105,612,38.852083,-77.037722,15,-5,A,America/New_York,41.978603,-87.904842,668,-6,A,America/Chicago,12,11,19.94,200,12.9,3,0.01,23,350,9.1,10,0,0,60,0,1,294.1715308,6,3.972042339
12,25,3,12/25/2013,B6,20409,B6,N353JB,390,DCA,"Washington, DC",BOS,"Boston, MA",1045,-14,0,0,1155,-28,0,0,0,0,84,70,55,399,38.852083,-77.037722,15,-5,A,America/New_York,42.364347,-71.005181,19,-5,A,America/New_York,12,10,17.96,320,21.7,10,0,23,350,9.1,10,0,0,60,0,1,50.57980973,1,-27.73081587
12,25,3,12/25/2013,B6,20409,B6,N318JB,1223,DCA,"Washington, DC",MCO,"Orlando, FL",954,-6,0,0,1209,-15,0,0,0,0,144,135,118,759,38.852083,-77.037722,15,-5,A,America/New_York,28.429394,-81.308994,96,-5,A,America/New_York,12,10,48.92,350,5.7,10,0,23,350,9.1,10,0,0,60,0,1,200.0589949,4,-14.6732821
12,25,3,12/25/2013,US,20355,US,N765US,1880,DCA,"Washington, DC",MCO,"Orlando, FL",959,-1,0,0,1211,-15,0,0,0,0,146,132,116,759,38.852083,-77.037722,15,-5,A,America/New_York,28.429394,-81.308994,96,-5,A,America/New_York,12,10,48.92,350,5.7,10,0,23,350,9.1,10,0,0,60,0,1,200.0589949,4,-15.48885375
12,25,3,12/25/2013,US,20355,US,N753US,1929,DCA,"Washington, DC",TPA,"Tampa, FL",1006,1,1,0,1225,-7,0,0,0,0,147,139,124,814,38.852083,-77.037722,15,-5,A,America/New_York,27.975472,-82.53325,26,-5,A,America/New_York,12,10,48.92,20,10.3,10,0,23,350,9.1,10,0,0,60,0,1,204.4349274,4,-7.208028229
12,25,3,12/25/2013,DL,19790,DL,N968DL,1139,DCA,"Washington, DC",ATL,"Atlanta, GA",1055,-5,0,0,1241,-14,0,0,0,0,115,106,90,547,38.852083,-77.037722,15,-5,A,America/New_York,33.636719,-84.428067,1026,-5,A,America/New_York,12,11,26.96,90,9.1,10,0,23,350,9.1,10,0,0,60,0,1,231.0518087,5,-14.39459593
12,25,3,12/25/2013,US,20355,US,N956UW,2176,DCA,"Washington, DC",LGA,"New York, NY",1054,-6,0,0,1154,-22,0,0,0,0,76,60,48,214,38.852083,-77.037722,15,-5,A,America/New_York,40.777245,-73.872608,22,-5,A,America/New_York,12,11,19.94,330,14.8,10,0,23,350,9.1,10,0,0,60,0,1,50.62045303,1,-22.35117106
12,25,3,12/25/2013,MQ,20398,MQ,N528MQ,3023,DCA,"Washington, DC",STL,"St. Louis, MO",1103,48,48,1,1214,44,44,1,0,0,135,131,120,719,38.852083,-77.037722,15,-5,A,America/New_York,38.748697,-90.370028,618,-6,A,America/Chicago,12,11,26.96,190,6.8,10,0,23,350,9.1,10,0,1,60,0,1,273.6210341,6,44.42802703
12,25,3,12/25/2013,FL,20437,FL,N906AT,1436,DCA,"Washington, DC",MKE,"Milwaukee, WI",1050,-10,0,0,1156,-6,0,0,0,0,122,126,110,634,38.852083,-77.037722,15,-5,A,America/New_York,42.947222,-87.896583,723,-6,A,America/Chicago,12,10,17.24,202,10.96,1.9,0.01,23,350,9.1,10,0,0,60,0,1,300.0059849,6,-5.863254385
12,25,3,12/25/2013,MQ,20398,MQ,N856MQ,3457,DCA,"Washington, DC",BNA,"Nashville, TN",1155,0,0,0,1248,-2,0,0,0,0,115,113,95,562,38.852083,-77.037722,15,-5,A,America/New_York,36.124472,-86.678194,599,-6,A,America/Chicago,12,12,19.94,0,0,10,0,23,350,9.1,10,0,0,60,0,1,253.35839,5,-1.67280596
12,25,3,12/25/2013,MQ,20398,MQ,N833MQ,3472,DCA,"Washington, DC",RDU,"Raleigh/Durham, NC",1154,114,114,1,1250,105,105,1,0,0,65,56,45,227,38.852083,-77.037722,15,-5,A,America/New_York,35.877639,-78.787472,435,-5,A,America/New_York,12,12,24.08,20,3.4,10,0,23,350,9.1,10,0,1,60,0,1,205.5934135,4,105.1499675
12,29,7,12/29/2013,AA,19805,AA,N3FHAA,1550,DCA,"Washington, DC",MIA,"Miami, FL",1035,36,36,1,1323,39,39,1,0,0,165,168,147,919,38.852083,-77.037722,15,-5,A,America/New_York,25.79325,-80.290556,8,-5,A,America/New_York,13,10,75.92,150,5.7,10,0,44.42,33.33333333,7.566666667,1.833333333,0.083333333,1,157,1,1,192.7905057,4,39.14689194
12,29,7,12/29/2013,AA,19805,AA,N3FXAA,2326,DCA,"Washington, DC",MIA,"Miami, FL",1106,-4,0,0,1342,-8,0,0,0,0,160,156,140,919,38.852083,-77.037722,15,-5,A,America/New_York,25.79325,-80.290556,8,-5,A,America/New_York,13,11,75.92,150,6.8,10,0,44.42,33.33333333,7.566666667,1.833333333,0.083333333,0,157,1,1,192.7905057,4,-8.4228051
12,29,7,12/29/2013,AA,19805,AA,N3BFAA,127,DCA,"Washington, DC",DFW,"Dallas/Fort Worth, TX",1116,17,17,1,1342,13,13,0,0,0,210,206,186,1192,38.852083,-77.037722,15,-5,A,America/New_York,32.896828,-97.037997,607,-6,A,America/Chicago,13,11,37.94,0,0,10,0,44.42,33.33333333,7.566666667,1.833333333,0.083333333,0,157,1,1,255.9280095,5,13.33441476
12,29,7,12/29/2013,MQ,20398,MQ,N524MQ,3608,DCA,"Washington, DC",ORD,"Chicago, IL",1215,5,5,0,1331,16,16,1,0,0,125,136,91,612,38.852083,-77.037722,15,-5,A,America/New_York,41.978603,-87.904842,668,-6,A,America/Chicago,13,12,33.98,270,6.8,10,0,44.42,33.33333333,7.566666667,1.833333333,0.083333333,1,157,1,1,294.1715308,6,15.62046725
12,29,7,12/29/2013,US,20355,US,N959UW,2112,DCA,"Washington, DC",BOS,"Boston, MA",1131,1,1,0,1300,4,4,0,0,0,86,89,63,399,38.852083,-77.037722,15,-5,A,America/New_York,42.364347,-71.005181,19,-5,A,America/New_York,13,11,35.06,180,6.8,10,0,44.42,33.33333333,7.566666667,1.833333333,0.083333333,0,157,1,1,50.57980973,1,3.536146244
12,29,7,12/29/2013,US,20355,US,N765US,1905,DCA,"Washington, DC",FLL,"Fort Lauderdale, FL",1035,10,10,0,1341,38,38,1,0,0,158,186,149,899,38.852083,-77.037722,15,-5,A,America/New_York,26.072583,-80.15275,9,-5,A,America/New_York,13,10,75.92,170,9.1,10,0,44.42,33.33333333,7.566666667,1.833333333,0.083333333,1,157,1,1,192.4892696,4,37.52191859
12,29,7,12/29/2013,DL,19790,DL,N927DA,1963,DCA,"Washington, DC",MSP,"Minneapolis, MN",1141,-4,0,0,1320,-15,0,0,0,0,170,159,131,931,38.852083,-77.037722,15,-5,A,America/New_York,44.881956,-93.221767,841,-6,A,America/Chicago,13,11,5,330,14.8,10,0,44.42,33.33333333,7.566666667,1.833333333,0.083333333,0,157,1,1,301.8441169,6,-15.49670192
12,29,7,12/29/2013,US,20355,US,N673AW,510,DCA,"Washington, DC",PHX,"Phoenix, AZ",1027,7,7,0,1316,-12,0,0,0,0,308,289,269,1979,38.852083,-77.037722,15,-5,A,America/New_York,33.434278,-112.011583,1135,-7,N,America/Phoenix,13,10,46.94,0,0,10,0,44.42,33.33333333,7.566666667,1.833333333,0.083333333,0,157,1,1,270.0143602,6,-12.31951404
12,29,7,12/29/2013,US,20355,US,N746UW,1755,DCA,"Washington, DC",CLT,"Charlotte, NC",1158,-7,0,0,1330,1,1,0,0,0,84,92,66,331,38.852083,-77.037722,15,-5,A,America/New_York,35.214,-80.943139,748,-5,A,America/New_York,13,12,42.44,335,8.55,2.25,0.215,44.42,33.33333333,7.566666667,1.833333333,0.083333333,0,157,1,1,221.7875377,4,1.16104784
12,29,7,12/29/2013,US,20355,US,N749US,2089,DCA,"Washington, DC",PBI,"West Palm Beach/Palm Beach, FL",1019,14,14,0,1255,12,12,0,0,0,158,156,135,857,38.852083,-77.037722,15,-5,A,America/New_York,26.683161,-80.095589,19,-5,A,America/New_York,13,10,77,160,10.3,10,0,44.42,33.33333333,7.566666667,1.833333333,0.083333333,0,157,1,1,192.7879255,4,12.44532352
12,29,7,12/29/2013,WN,19393,WN,N413WN,246,DCA,"Washington, DC",STL,"St. Louis, MO",1211,11,11,0,1315,0,0,0,0,0,135,124,111,719,38.852083,-77.037722,15,-5,A,America/New_York,38.748697,-90.370028,618,-6,A,America/Chicago,13,12,39.02,310,19.4,10,0,44.42,33.33333333,7.566666667,1.833333333,0.083333333,0,157,1,1,273.6210341,6,0.360858727
12,30,1,12/30/2013,AA,19805,AA,N3JGAA,1550,DCA,"Washington, DC",MIA,"Miami, FL",950,-10,0,0,1244,-1,0,0,0,0,165,174,140,919,38.852083,-77.037722,15,-5,A,America/New_York,25.79325,-80.290556,8,-5,A,America/New_York,12,10,73.04,0,0,10,0,42.98,0,0,10,0,0,12,1,1,192.7905057,4,-1.17771367
12,30,1,12/30/2013,AS,19930,AS,N523AS,7,DCA,"Washington, DC",LAX,"Los Angeles, CA",852,-8,0,0,1159,-7,0,0,0,0,366,367,331,2311,38.852083,-77.037722,15,-5,A,America/New_York,33.942536,-118.408075,126,-8,A,America/Los_Angeles,12,9,55.94,20,3.4,10,0,42.98,0,0,10,0,0,12,1,1,274.617668,6,-7.03586918
12,30,1,12/30/2013,B6,20409,B6,N231JB,390,DCA,"Washington, DC",BOS,"Boston, MA",1058,-1,0,0,1209,-14,0,0,0,0,84,71,55,399,38.852083,-77.037722,15,-5,A,America/New_York,42.364347,-71.005181,19,-5,A,America/New_York,12,11,37.94,250,12.5,10,0,42.98,0,0,10,0,0,12,1,1,50.57980973,1,-14.31384703
12,30,1,12/30/2013,B6,20409,B6,N296JB,1223,DCA,"Washington, DC",MCO,"Orlando, FL",1004,4,4,0,1243,19,19,1,0,0,144,159,128,759,38.852083,-77.037722,15,-5,A,America/New_York,28.429394,-81.308994,96,-5,A,America/New_York,12,10,64.04,0,0,10,0,42.98,0,0,10,0,1,12,1,1,200.0589949,4,19.44026555
12,30,1,12/30/2013,US,20355,US,N737US,862,DCA,"Washington, DC",MCO,"Orlando, FL",1018,93,93,1,1248,91,91,1,0,0,152,150,126,759,38.852083,-77.037722,15,-5,A,America/New_York,28.429394,-81.308994,96,-5,A,America/New_York,12,10,64.04,0,0,10,0,42.98,0,0,10,0,1,12,1,1,200.0589949,4,91.21657128
12,30,1,12/30/2013,US,20355,US,N766US,1880,DCA,"Washington, DC",MCO,"Orlando, FL",952,-8,0,0,1218,-8,0,0,0,0,146,146,128,759,38.852083,-77.037722,15,-5,A,America/New_York,28.429394,-81.308994,96,-5,A,America/New_York,12,10,64.04,0,0,10,0,42.98,0,0,10,0,0,12,1,1,200.0589949,4,-8.152656362
12,30,1,12/30/2013,B6,20409,B6,N247JB,1379,DCA,"Washington, DC",FLL,"Fort Lauderdale, FL",905,-5,0,0,1213,16,16,1,0,0,167,188,155,899,38.852083,-77.037722,15,-5,A,America/New_York,26.072583,-80.15275,9,-5,A,America/New_York,12,9,69.89,140,1.7,7.5,0,42.98,0,0,10,0,1,12,1,1,192.4892696,4,15.90371194
12,30,1,12/30/2013,US,20355,US,N769US,1790,DCA,"Washington, DC",FLL,"Fort Lauderdale, FL",837,-3,0,0,1154,35,35,1,0,0,159,197,145,899,38.852083,-77.037722,15,-5,A,America/New_York,26.072583,-80.15275,9,-5,A,America/New_York,12,8,71.33,265,4.6,5.5,0,42.98,0,0,10,0,1,12,1,1,192.4892696,4,34.76129219
12,30,1,12/30/2013,UA,19977,UA,N826UA,369,DCA,"Washington, DC",IAH,"Houston, TX",906,50,50,1,1151,62,62,1,0,0,213,225,198,1208,38.852083,-77.037722,15,-5,A,America/New_York,29.984433,-95.341442,97,-6,A,America/Chicago,12,9,42.08,340,12.5,10,0,42.98,0,0,10,0,1,12,1,1,245.0318535,5,62.23246287
12,30,1,12/30/2013,UA,19977,UA,N24702,1662,DCA,"Washington, DC",SFO,"San Francisco, CA",852,52,52,1,1205,38,38,1,0,0,387,373,344,2442,38.852083,-77.037722,15,-5,A,America/New_York,37.618972,-122.374889,13,-8,A,America/Los_Angeles,12,9,46.04,190,5.7,10,0,42.98,0,0,10,0,1,12,1,1,282.6153423,6,37.88201264
12,30,1,12/30/2013,US,20355,US,N946UW,2176,DCA,"Washington, DC",LGA,"New York, NY",1101,1,1,0,1212,-4,0,0,0,0,76,71,44,214,38.852083,-77.037722,15,-5,A,America/New_York,40.777245,-73.872608,22,-5,A,America/New_York,12,11,42.98,230,6.8,10,0,42.98,0,0,10,0,0,12,1,1,50.62045303,1,-4.034977756
12,30,1,12/30/2013,US,20355,US,N714US,2073,DCA,"Washington, DC",CLT,"Charlotte, NC",1100,0,0,0,1228,2,2,0,0,0,86,88,63,331,38.852083,-77.037722,15,-5,A,America/New_York,35.214,-80.943139,748,-5,A,America/New_York,12,11,37.94,0,0,10,0,42.98,0,0,10,0,0,12,1,1,221.7875377,4,2.42989944
12,30,1,12/30/2013,FL,20437,FL,N980AT,363,DCA,"Washington, DC",RSW,"Fort Myers, FL",857,6,6,0,1154,29,29,1,0,0,154,177,146,892,38.852083,-77.037722,15,-5,A,America/New_York,26.536167,-81.755167,30,-5,A,America/New_York,12,9,66.02,340,6.8,10,0,42.98,0,0,10,0,1,12,1,1,199.1904524,4,28.76811171
12,30,1,12/30/2013,MQ,20398,MQ,N512MQ,3023,DCA,"Washington, DC",STL,"St. Louis, MO",1050,35,35,1,1208,38,38,1,0,0,135,138,120,719,38.852083,-77.037722,15,-5,A,America/New_York,38.748697,-90.370028,618,-6,A,America/Chicago,12,10,10.94,340,5.7,10,0,42.98,0,0,10,0,1,12,1,1,273.6210341,6,37.76663082
12,30,1,12/30/2013,FL,20437,FL,N943AT,1436,DCA,"Washington, DC",MKE,"Milwaukee, WI",1112,12,12,0,1203,1,1,0,0,0,122,111,96,634,38.852083,-77.037722,15,-5,A,America/New_York,42.947222,-87.896583,723,-6,A,America/Chicago,12,11,-4,300,9.1,10,0,42.98,0,0,10,0,0,12,1,1,300.0059849,6,0.991682482
12,31,2,12/31/2013,AA,19805,AA,N3HGAA,1550,DCA,"Washington, DC",MIA,"Miami, FL",956,-4,0,0,1234,-11,0,0,0,0,165,158,137,919,38.852083,-77.037722,15,-5,A,America/New_York,25.79325,-80.290556,8,-5,A,America/New_York,12,10,69.44,355,6.85,10,0,33.44,175,9.15,10,0,0,36,0,1,192.7905057,4,-11.43333973
12,31,2,12/31/2013,B6,20409,B6,N304JB,390,DCA,"Washington, DC",BOS,"Boston, MA",1124,25,25,1,1233,10,10,0,0,0,84,69,51,399,38.852083,-77.037722,15,-5,A,America/New_York,42.364347,-71.005181,19,-5,A,America/New_York,12,11,15.08,320,9.1,10,0,33.44,175,9.15,10,0,0,36,0,1,50.57980973,1,10.09865821
12,31,2,12/31/2013,B6,20409,B6,N229JB,1223,DCA,"Washington, DC",MCO,"Orlando, FL",953,-7,0,0,1214,-10,0,0,0,0,144,141,125,759,38.852083,-77.037722,15,-5,A,America/New_York,28.429394,-81.308994,96,-5,A,America/New_York,12,10,57.92,360,8,10,0,33.44,175,9.15,10,0,0,36,0,1,200.0589949,4,-10.29545642
12,31,2,12/31/2013,US,20355,US,N944UW,1880,DCA,"Washington, DC",MCO,"Orlando, FL",1003,3,3,0,1228,2,2,0,0,0,146,145,126,759,38.852083,-77.037722,15,-5,A,America/New_York,28.429394,-81.308994,96,-5,A,America/New_York,12,10,57.92,360,8,10,0,33.44,175,9.15,10,0,0,36,0,1,200.0589949,4,2.436126935
12,31,2,12/31/2013,B6,20409,B6,N183JB,1379,DCA,"Washington, DC",FLL,"Fort Lauderdale, FL",906,-4,0,0,1151,-6,0,0,0,0,167,165,137,899,38.852083,-77.037722,15,-5,A,America/New_York,26.072583,-80.15275,9,-5,A,America/New_York,12,9,66.02,350,6.8,10,0,33.44,175,9.15,10,0,0,36,0,1,192.4892696,4,-6.364807461
12,31,2,12/31/2013,DL,19790,DL,N947DN,1139,DCA,"Washington, DC",ATL,"Atlanta, GA",1058,-2,0,0,1246,-9,0,0,0,0,115,108,84,547,38.852083,-77.037722,15,-5,A,America/New_York,33.636719,-84.428067,1026,-5,A,America/New_York,12,11,39.02,330,10.3,8,0,33.44,175,9.15,10,0,0,36,0,1,231.0518087,5,-8.948501643
